2009;08;11 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;16 ; 11:30;0;892.3;0;524.88;59.99;3;311.31;287.34;9.11;5.87;7;2259.06;154;2000673163;56.5;248.07;401.27
2009;08;16 ; 11:35;0;892.64;0;525.08;59.98;3;311.4;287.42;9.53;6.15;7;2373.74;154;2000673163;55.33;249.02;402.34
2009;08;16 ; 11:40;0;892.99;0;525.29;59.99;3;311.48;287.5;9.98;6.45;7;2487.39;154;2000673163;56.74;249.18;401.31
2009;08;16 ; 11:45;0;893.35;0;525.5;59.99;3;311.56;287.59;10.22;6.64;7;2543.27;154;2000673163;57.57;248.95;398.68
2009;08;16 ; 11:50;0;893.71;0;525.71;59.99;3;311.65;287.67;10.28;6.68;7;2558.06;154;2000673163;57.86;248.85;399.06
2009;08;16 ; 11:55;0;894.08;0;525.93;60;3;311.73;287.75;10.4;6.74;7;2590.31;154;2000673163;57.99;249.05;400.22
2009;08;16 ; 12:00;0;894.45;0;526.15;60.02;3;311.81;287.84;10.54;6.84;7;2629.84;154;2000673163;58.62;249.47;400.68
2009;08;16 ; 12:05;0;894.83;0;526.37;60.01;3;311.9;287.92;10.72;6.97;7;2674.74;154;2000673163;58.99;249.55;399.45
2009;08;16 ; 12:10;0;895.22;0;526.6;60;3;311.98;288;10.94;7.13;7;2727.69;154;2000673163;59.76;249.32;398.34
2009;08;16 ; 12:15;0;895.61;0;526.83;59.99;3;312.06;288.09;11;7.17;7;2739.58;154;2000673163;60.09;249.01;397.99
2009;08;16 ; 12:20;0;896;0;527.06;59.98;3;312.15;288.17;11.21;7.3;7;2787.11;154;2000673163;60.51;248.72;398
2009;08;16 ; 12:25;0;896.4;0;527.3;59.98;3;312.23;288.25;11.37;7.43;7;2828.48;154;2000673163;60.69;248.69;396.39
2009;08;16 ; 12:30;0;896.81;0;527.54;59.99;3;312.31;288.34;11.58;7.56;7;2885.68;154;2000673163;61.21;249.25;397.41
2009;08;16 ; 12:35;0;897.23;0;527.78;59.99;3;312.4;288.42;11.75;7.67;7;2928.95;154;2000673163;61.5;249.24;397.88
2009;08;16 ; 12:40;0;897.64;0;528.03;59.99;3;312.48;288.5;11.85;7.73;7;2945.77;154;2000673163;61.76;248.7;396.92
2009;08;16 ; 12:45;0;898.07;0;528.28;59.99;3;312.56;288.59;11.88;7.82;7;2975;154;2000673163;61.94;250.46;396.31
2009;08;16 ; 12:50;0;898.49;0;528.52;59.98;3;312.65;288.67;11.97;7.91;7;3003.25;154;2000673163;62;250.88;395.58
2009;08;16 ; 12:55;0;898.92;0;528.78;59.99;3;312.73;288.75;12.04;7.94;7;3016.12;154;2000673163;62.26;250.6;395.49
2009;08;16 ; 13:00;0;899.35;0;529.03;59.99;3;312.81;288.84;12.15;8;7;3042.9;154;2000673163;62.4;250.4;396.14
2009;08;16 ; 13:05;0;899.79;0;529.29;59.99;3;312.9;288.92;12.42;8.18;7;3105.75;154;2000673163;62.97;250.11;395.71
2009;08;16 ; 13:10;0;900.23;0;529.55;59.98;3;312.98;289;12.48;8.23;7;3123.75;154;2000673163;63.16;250.28;395.3
2009;08;16 ; 13:15;0;900.68;0;529.81;59.98;3;313.06;289.09;12.65;8.33;7;3162.97;154;2000673163;63.41;249.98;395.71
2009;08;16 ; 13:20;0;901.13;0;530.08;59.98;3;313.15;289.17;12.72;8.37;7;3180.7;154;2000673163;63.76;250.12;396
2009;08;16 ; 13:25;0;901.58;0;530.34;59.98;3;313.23;289.25;12.78;8.45;7;3190.03;154;2000673163;63.87;249.61;393.57
2009;08;16 ; 13:30;0;902.04;0;530.61;59.98;3;313.31;289.34;12.86;8.51;7;3213.76;154;2000673163;64.07;249.99;393.86
2009;08;16 ; 13:35;0;902.49;0;530.88;59.99;3;313.4;289.42;12.84;8.51;7;3206.04;154;2000673163;64.21;249.63;392.51
2009;08;16 ; 13:40;0;902.95;0;531.15;59.99;3;313.48;289.5;12.9;8.58;7;3214.82;154;2000673163;64.43;249.29;390.82
2009;08;16 ; 13:45;0;903.41;0;531.42;59.99;3;313.56;289.59;13.03;8.64;7;3248.22;154;2000673163;64.5;249.24;392.2
2009;08;16 ; 13:50;0;903.87;0;531.69;59.98;3;313.65;289.67;13.09;8.67;7;3260.43;154;2000673163;64.87;249.13;392.19
2009;08;16 ; 13:55;0;904.33;0;531.96;59.99;3;313.73;289.75;13.11;8.71;7;3274.1;154;2000673163;64.97;249.8;391.87
2009;08;16 ; 14:00;0;904.79;0;532.23;59.99;3;313.81;289.84;13.07;8.71;7;3272.42;154;2000673163;64.69;250.42;391.54
2009;08;16 ; 14:05;0;905.26;0;532.51;59.99;3;313.9;289.92;13.06;8.72;7;3271.25;154;2000673163;64.75;250.58;390.76
2009;08;16 ; 14:10;0;905.72;0;532.78;59.99;3;313.98;290;13.09;8.73;7;3281.47;154;2000673163;65.06;250.64;391.73
2009;08;16 ; 14:15;0;906.19;0;533.06;59.99;3;314.06;290.09;13.07;8.67;7;3274.68;154;2000673163;65.07;250.55;393.64
2009;08;16 ; 14:20;0;906.65;0;533.33;59.99;3;314.15;290.17;13.07;8.7;7;3280.74;154;2000673163;64.77;251.12;393.21
2009;08;16 ; 14:25;0;907.12;0;533.6;59.99;3;314.23;290.25;13.06;8.74;7;3280.26;154;2000673163;64.52;251.13;391.04
2009;08;16 ; 14:30;0;907.58;0;533.87;59.98;3;314.31;290.34;13;8.74;7;3260.04;154;2000673163;64.5;250.85;388.83
2009;08;16 ; 14:35;0;908.05;0;534.15;59.98;3;314.4;290.42;13.09;8.86;7;3272.96;154;2000673163;64.52;250.06;385.12
2009;08;16 ; 14:40;0;908.51;0;534.42;59.98;3;314.48;290.5;13.15;8.85;7;3287.47;154;2000673163;64.65;249.96;387.21
2009;08;16 ; 14:45;0;908.97;0;534.69;59.99;3;314.56;290.59;13.1;8.77;7;3271.75;154;2000673163;64.56;249.8;388.89
2009;08;16 ; 14:50;0;909.44;0;534.96;59.98;3;314.65;290.67;13.02;8.71;7;3257.01;154;2000673163;64.5;250.18;389.88
2009;08;16 ; 14:55;0;909.9;0;535.23;59.98;3;314.73;290.75;12.92;8.57;7;3226.43;154;2000673163;64.42;249.74;392.43
2009;08;16 ; 15:00;0;910.35;0;535.5;59.98;3;314.81;290.84;12.83;8.54;7;3211.22;154;2000673163;64.19;250.23;392.11
2009;08;16 ; 15:05;0;910.8;0;535.77;59.97;3;314.9;290.92;12.72;8.49;7;3186.14;154;2000673163;63.82;250.57;391.19
2009;08;16 ; 15:10;0;911.25;0;536.03;59.98;3;314.98;291;12.62;8.45;7;3156;154;2000673163;63.28;250.19;389.04
2009;08;16 ; 15:15;0;911.69;0;536.29;59.99;3;315.06;291.09;12.53;8.55;7;3143.74;154;2000673163;63.08;250.97;383.03
2009;08;16 ; 15:20;0;912.13;0;536.55;59.99;3;315.15;291.17;12.41;8.47;7;3110.79;154;2000673163;62.77;250.7;382.38
2009;08;16 ; 15:25;0;912.57;0;536.8;59.98;3;315.23;291.25;12.24;8.36;7;3063.7;154;2000673163;62.3;250.26;381.39
2009;08;16 ; 15:30;0;913.01;0;537.06;59.98;3;315.31;291.34;12.25;8.34;7;3074.08;154;2000673163;62.32;251.04;383.97
2009;08;16 ; 15:35;0;913.43;0;537.31;59.99;3;315.4;291.42;12.11;8.23;7;3040.75;154;2000673163;61.91;251.11;384.63
2009;08;16 ; 15:40;0;913.86;0;537.57;59.98;3;315.48;291.5;12.06;8.28;7;3028.01;154;2000673163;61.76;251.12;380.56
2009;08;16 ; 15:45;0;914.28;0;537.81;59.99;3;315.56;291.59;11.62;7.9;7;2907.58;154;2000673163;60.81;250.18;383.23
2009;08;16 ; 15:50;0;914.67;0;538.04;59.98;3;315.65;291.67;11.1;7.44;7;2782.39;154;2000673163;59.89;250.63;389.95
2009;08;16 ; 15:55;0;915.08;0;538.28;59.99;3;315.73;291.75;11.61;7.86;7;2911.97;154;2000673163;60.61;250.93;385.47
2009;08;16 ; 16:00;0;915.5;0;538.53;60;3;315.81;291.84;11.62;7.8;7;2913.08;154;2000673163;60.66;250.65;388.61
2009;08;16 ; 16:05;0;915.9;0;538.77;59.99;3;315.9;291.92;11.52;7.75;7;2884.53;154;2000673163;60.51;250.43;387.59
2009;08;16 ; 16:10;0;916.3;0;539;59.99;3;315.98;292;11.26;7.63;7;2822.82;154;2000673163;60.11;250.8;384.92
2009;08;16 ; 16:15;0;916.7;0;539.24;59.99;3;316.06;292.09;11.13;7.52;7;2787.74;154;2000673163;59.96;250.6;385.91
2009;08;16 ; 16:20;0;917.09;0;539.46;59.99;3;316.15;292.17;11.05;7.45;7;2766.14;154;2000673163;59.38;250.31;386.51
2009;08;16 ; 16:25;0;917.48;0;539.69;59.99;3;316.23;292.25;10.81;7.31;7;2715.18;154;2000673163;59.04;251.19;386.32
2009;08;16 ; 16:30;0;917.86;0;539.92;59.99;3;316.31;292.34;10.67;7.18;7;2678.89;154;2000673163;58.63;251;388.22
2009;08;16 ; 16:35;0;918.23;0;540.14;59.99;3;316.4;292.42;10.57;7.08;7;2654.48;154;2000673163;58.07;251.17;390.04
2009;08;16 ; 16:40;0;918.6;0;540.35;59.99;3;316.48;292.5;10.37;6.95;7;2603.78;154;2000673163;57.26;251.23;389.97
2009;08;16 ; 16:45;0;918.96;0;540.57;59.99;3;316.56;292.59;10.15;6.8;7;2545.97;154;2000673163;56.65;250.83;389.68
2009;08;16 ; 16:50;0;919.31;0;540.77;59.99;3;316.65;292.67;9.9;6.63;7;2483.7;154;2000673163;55.69;250.97;389.59
2009;08;16 ; 16:55;0;919.66;0;540.98;59.99;3;316.73;292.75;9.71;6.47;7;2438.84;154;2000673163;54.94;251.18;392.43
2009;08;16 ; 17:00;0;920;0;541.18;59.99;3;316.81;292.84;9.46;6.29;7;2377.91;154;2000673163;54.12;251.48;393.4
2009;08;16 ; 17:05;0;920.33;0;541.37;59.99;3;316.9;292.92;9.32;6.08;7;2341.82;154;2000673163;53.66;251.28;401.18
2009;08;16 ; 17:10;0;920.65;0;541.56;59.98;3;316.98;293;9.08;5.87;7;2283.87;154;2000673163;52.91;251.61;405.03
2009;08;16 ; 17:15;0;920.96;0;541.74;59.98;3;317.06;293.09;8.85;5.71;7;2225.21;154;2000673163;52.15;251.41;405.63
2009;08;16 ; 17:20;0;921.27;0;541.93;59.99;3;317.15;293.17;8.6;5.55;7;2157.37;154;2000673163;51.35;250.84;405.01
2009;08;16 ; 17:25;0;921.57;0;542.1;59.99;3;317.23;293.25;8.28;5.32;7;2074.18;154;2000673163;50.64;250.56;406.32
2009;08;16 ; 17:30;0;921.85;0;542.27;59.99;3;317.31;293.34;7.98;5.14;7;2002.59;154;2000673163;53.49;250.88;405.83
2009;08;16 ; 17:35;0;922.13;0;542.43;59.99;3;317.4;293.42;7.7;4.94;7;1931.58;154;2000673163;55.22;250.83;407.3
2009;08;16 ; 17:40;0;922.39;0;542.58;59.99;3;317.48;293.5;7.42;4.73;7;1857.83;154;2000673163;55.61;250.27;409
2009;08;16 ; 17:45;0;922.64;0;542.73;59.99;3;317.56;293.59;7.07;4.5;7;1768.67;154;2000673163;55.63;250.14;409.32
2009;08;16 ; 17:50;0;922.88;0;542.87;59.99;3;317.65;293.67;6.85;4.36;7;1715.53;154;2000673163;55.5;250.64;410.61
2009;08;16 ; 17:55;0;923.11;0;543.01;59.99;3;317.73;293.75;6.54;4.19;7;1638.51;154;2000673163;55.01;250.74;407.58
2009;08;16 ; 18:00;0;923.33;0;543.14;59.99;3;317.81;293.84;6.1;3.94;7;1526.64;154;2000673163;53.93;250.27;404.16
2009;08;16 ; 18:05;0;923.53;0;543.26;59.99;3;317.9;293.92;5.74;3.78;7;1438.87;154;2000673163;52.72;250.61;396.94
2009;08;16 ; 18:10;0;923.71;0;543.36;59.99;3;317.98;294;5.07;3.41;7;1271.54;154;2000673163;51.1;250.74;389.5
2009;08;16 ; 18:15;0;923.86;0;543.45;59.99;3;318.06;294.09;4.15;2.89;7;1040.77;154;2000673163;48.2;250.99;378
2009;08;16 ; 18:20;0;924.01;0;543.53;60;3;318.15;294.17;4.1;2.94;7;1029.32;154;2000673163;47.3;251.04;367.45
2009;08;16 ; 18:25;0;924.13;0;543.6;60;3;318.23;294.25;3.3;2.38;7;830.03;154;2000673163;45.28;251.3;367.79
2009;08;16 ; 18:30;0;924.21;0;543.66;60;3;318.31;294.34;2.48;1.84;7;621.49;154;2000673163;42.56;250.32;360.25
2009;08;16 ; 18:35;0;924.27;0;543.69;60;3;318.4;294.42;1.65;1.19;7;411.34;154;2000673163;40.09;248.95;380.08
2009;08;16 ; 18:40;0;924.33;0;543.72;60;3;318.48;294.5;1.68;1.14;7;417.87;154;2000673163;39.04;248.95;398.99
2009;08;16 ; 18:45;0;924.38;0;543.75;59.99;3;318.56;294.59;1.4;0.95;7;348.31;154;2000673163;38.42;248.9;406.3
2009;08;16 ; 18:50;0;924.41;0;543.77;60;3;318.65;294.67;0.93;0.68;7;229.76;154;2000673163;36.56;248.64;392.46
2009;08;16 ; 18:55;0;924.44;0;543.79;59.99;3;318.73;294.75;0.78;0.59;7;192.66;154;2000673163;35.57;248.24;383.09
2009;08;16 ; 19:00;0;924.46;0;543.8;60;3;318.81;294.84;0.61;0.49;7;150.03;154;2000673163;34.45;248.58;370.64
2009;08;16 ; 19:05;0;924.48;0;543.81;59.99;3;318.9;294.92;0.43;0.41;7;107.66;154;2000673163;33.67;248.68;335.1
2009;08;16 ; 19:10;0;924.49;0;543.82;59.99;3;318.98;295;0.27;0.3;7;66.32;154;2000673163;32.73;249.23;321.61
2009;08;16 ; 19:15;0;924.49;0;543.82;60;3;319.06;295.09;0.16;0.19;7;40.22;154;2000673163;32.1;248.88;350.23
2009;08;16 ; 19:20;0;924.49;0;543.82;60;3;319.15;295.17;0.06;0.1;7;14.16;154;2000673163;31.48;249.02;351.12
2009;08;16 ; 19:25;0;924.5;0;543.82;59.99;3;319.23;295.25;0.01;0.04;7;3.08;154;2000673163;30.9;248.51;333.6
2009;08;16 ; 19:30;0;924.5;0;543.82;59.99;3;319.31;295.34;0.01;0.04;7;2.88;154;2000673163;30.02;248.03;251.57
2009;08;16 ; 19:35;0;924.5;0;543.82;59.99;3;319.4;295.34;0;0;3;0.05;156;2000673163;29.29;247.79;281.1
2009;08;16 ; 19:40;0;924.5;0;543.82;59.99;3;319.44;295.34;0;0;3;0;156;2000673163;29.06;247.53;185.7
2009;08;17 ; CSV-Export;Version: 1.01;Separator: Semicolon
2009;08;17 ; 
2009;08;17 ; ;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
2009;08;17 ; ;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
2009;08;17 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;17 ; hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
2009;08;17 ; 06:40;0;924.5;0;543.82;59.15;3;319.4;295.34;0;0;2;0;156;2000673163;16.37;248.56;265.74
2009;08;17 ; 06:45;0;924.5;0;543.82;59.99;3;319.49;295.34;0;0;2;0.01;157;2000673163;16.38;248.51;296.16
2009;08;17 ; 06:50;0;924.5;0;543.82;59.98;3;319.57;295.4;0.01;0.02;7;1.14;160;2000673163;16.4;247.99;264.51
2009;08;17 ; 06:55;0;924.5;0;543.82;59.99;3;319.65;295.49;0.02;0.06;7;4.13;160;2000673163;16.7;247.99;249.36
2009;08;17 ; 07:00;0;924.5;0;543.82;59.99;3;319.74;295.57;0.05;0.12;7;11.63;160;2000673163;16.99;247.62;248.78
2009;08;17 ; 07:05;0;924.5;0;543.82;59.99;3;319.82;295.65;0.07;0.15;7;17.66;160;2000673163;17;247.43;248.91
2009;08;17 ; 07:10;0;924.5;0;543.83;59.98;3;319.9;295.74;0.09;0.17;7;21.87;160;2000673163;17.42;247.65;249.26
2009;08;17 ; 07:15;0;924.51;0;543.83;59.99;3;319.99;295.82;0.09;0.17;7;22.33;160;2000673163;17.69;247.66;253.67
2009;08;17 ; 07:20;0;924.51;0;543.83;59.98;3;320.07;295.9;0.12;0.19;7;28.82;160;2000673163;17.93;247.4;270.68
2009;08;17 ; 07:25;0;924.52;0;543.83;59.98;3;320.15;295.99;0.16;0.22;7;40.36;160;2000673163;18.29;247.35;290.21
2009;08;17 ; 07:30;0;924.52;0;543.84;59.98;3;320.24;296.07;0.22;0.25;7;52.92;160;2000673163;18.62;247.81;322.45
2009;08;17 ; 07:35;0;924.53;0;543.84;59.98;3;320.32;296.15;0.27;0.27;7;65.83;160;2000673163;18.9;247.93;351.82
2009;08;17 ; 07:40;0;924.54;0;543.85;59.98;3;320.4;296.24;0.28;0.29;7;69.74;160;2000673163;19.01;247.55;337.14
2009;08;17 ; 07:45;0;924.55;0;543.86;59.98;3;320.49;296.32;0.27;0.31;7;66.69;160;2000673163;18.92;247.56;298.23
2009;08;17 ; 07:50;0;924.56;0;543.86;59.98;3;320.57;296.4;0.33;0.31;7;81.45;160;2000673163;19.6;247.33;361.57
2009;08;17 ; 07:55;0;924.58;0;543.87;59.98;3;320.65;296.49;0.41;0.36;7;101.96;160;2000673163;20.06;247.35;373.62
2009;08;17 ; 08:00;0;924.6;0;543.88;59.99;3;320.74;296.57;0.46;0.39;7;114.73;160;2000673163;20.18;247.83;381.09
2009;08;17 ; 08:05;0;924.61;0;543.89;60;3;320.82;296.65;0.49;0.4;7;120.34;160;2000673163;20.61;247.22;386.48
2009;08;17 ; 08:10;0;924.63;0;543.9;60.01;3;320.9;296.74;0.52;0.42;7;127.59;160;2000673163;20.8;247.57;381.55
2009;08;17 ; 08:15;0;924.65;0;543.91;60.01;3;320.99;296.82;0.63;0.5;7;156.43;160;2000673163;21.19;247.8;377.29
2009;08;17 ; 08:20;0;924.68;0;543.93;59.98;3;321.07;296.9;0.7;0.54;7;173.37;160;2000673163;21.49;247.32;382.11
2009;08;17 ; 08:25;0;924.7;0;543.94;59.99;3;321.15;296.99;0.76;0.58;7;188.97;160;2000673163;21.57;248.61;384.73
2009;08;17 ; 08:30;0;924.73;0;543.96;59.98;3;321.24;297.07;0.85;0.65;7;211.58;160;2000673163;22.05;247.99;380.92
2009;08;17 ; 08:35;0;924.77;0;543.98;59.98;3;321.32;297.15;0.94;0.68;7;231.34;160;2000673163;22.44;247.26;388.84
2009;08;17 ; 08:40;0;924.79;0;543.99;59.98;3;321.4;297.2;0.56;0.4;3;136.66;160;2000673163;21.96;245.72;430.24
2009;08;17 ; 08:45;0;924.79;0;543.99;59.98;3;321.49;297.2;0;0;3;0;160;2000673163;19.95;246.25;472.61
2009;08;17 ; 08:50;0;924.81;0;544.01;59.99;3;321.57;297.25;0.69;0.5;7;170.76;161;2000673163;20.89;246.6;417.96
2009;08;17 ; 08:55;0;924.85;0;544.03;59.99;3;321.65;297.34;1.12;0.8;7;276.27;161;2000673163;22.83;246.9;391.26
2009;08;17 ; 09:00;0;924.89;0;544.06;60;3;321.74;297.42;1.21;0.85;7;297.44;161;2000673163;23.51;246.35;391.22
2009;08;17 ; 09:05;0;924.91;0;544.06;59.99;3;321.82;297.45;0;0;3;0;161;2000673163;21.5;245.47;473.14
2009;08;17 ; 09:10;0;924.93;0;544.08;59.99;3;321.9;297.49;0.59;0.42;7;144.47;162;2000673163;21.62;246.21;433.62
2009;08;17 ; 09:15;0;924.97;0;544.1;59.98;3;321.99;297.57;1.3;0.91;7;320.29;162;2000673163;23.88;246.01;392.36
2009;08;17 ; 09:20;0;925.02;0;544.13;59.98;3;322.07;297.65;1.44;0.99;7;353.29;162;2000673163;24.94;246.18;395.57
2009;08;17 ; 09:25;0;925.08;0;544.16;59.99;3;322.15;297.74;1.52;1.04;7;374.25;162;2000673163;25.66;246.31;396.7
2009;08;17 ; 09:30;0;925.1;0;544.18;59.99;3;322.24;297.77;0;0;3;0;162;2000673163;23.06;246.67;480.83
2009;08;17 ; 09:35;0;925.13;0;544.2;59.98;3;322.32;297.81;0.92;0.62;7;227.24;163;2000673163;23.46;246.69;443.78
2009;08;17 ; 09:40;0;925.2;0;544.24;59.99;3;322.41;297.89;2.09;1.39;7;515.17;163;2000673163;26.94;246.39;400.01
2009;08;17 ; 09:45;0;925.28;0;544.28;59.98;3;322.49;297.98;2.17;1.43;7;535.15;163;2000673163;28.03;246.87;402.13
2009;08;17 ; 09:50;0;925.3;0;544.3;59.98;3;322.57;298;0.68;0.45;3;167.45;163;2000673163;26.12;246.64;459.39
2009;08;17 ; 09:55;0;925.35;0;544.33;59.99;3;322.66;298.05;1.38;0.91;7;339.64;164;2000673163;25.49;246.79;433.95
2009;08;17 ; 10:00;0;925.43;0;544.37;60;3;322.74;298.14;2.29;1.52;7;564.96;164;2000673163;28.75;247.07;400.26
2009;08;17 ; 10:05;0;925.52;0;544.42;60.01;3;322.82;298.22;2.46;1.62;7;606.62;164;2000673163;29.85;246.8;401.29
2009;08;17 ; 10:15;0;925.56;0;544.45;59.98;3;322.99;298.26;0;0;3;0;164;2000673163;24.33;246.04;485.53
2009;08;17 ; 10:25;0;925.62;0;544.48;59.98;3;323.15;298.3;0;0;3;0;165;2000673163;24.45;246.55;487.64
2009;08;17 ; 10:30;0;925.72;0;544.54;59.98;3;323.24;298.37;3.07;1.98;7;761.47;166;2000673163;29.21;247.57;416.78
2009;08;17 ; 10:35;0;925.86;0;544.62;59.99;3;323.32;298.46;3.81;2.44;7;943.93;166;2000673163;33.59;248.05;406.92
2009;08;17 ; 10:40;0;926;0;544.71;59.98;3;323.4;298.54;4.19;2.67;7;1038;166;2000673163;35.62;247.58;408.11
2009;08;17 ; 10:45;0;926.16;0;544.8;59.98;3;323.49;298.62;4.54;2.89;7;1123.12;166;2000673163;37.45;247.43;408
2009;08;17 ; 10:50;0;926.32;0;544.9;59.99;3;323.57;298.71;4.57;2.91;7;1127.4;166;2000673163;38.68;246.6;406.62
2009;08;17 ; 10:55;0;926.48;0;544.99;60;3;323.65;298.79;4.61;2.93;7;1136.75;166;2000673163;39.43;246.55;406.6
2009;08;17 ; 11:00;0;926.65;0;545.09;60.01;3;323.74;298.87;4.78;3.05;7;1181;166;2000673163;40.48;247.17;405.71
2009;08;17 ; 11:05;0;926.82;0;545.19;60.01;3;323.82;298.96;4.79;3.07;7;1189.94;166;2000673163;41.21;248.68;406.74
2009;08;17 ; 11:10;0;926.99;0;545.29;60.01;3;323.9;299.04;4.74;3.05;7;1177.08;166;2000673163;41.65;248.58;403.95
2009;08;17 ; 11:15;0;927.17;0;545.4;59.99;3;323.99;299.12;5.3;3.39;7;1315.34;166;2000673163;42.94;248.31;406.23
2009;08;17 ; 11:20;0;927.38;0;545.52;59.99;3;324.07;299.21;5.95;3.8;7;1478.22;166;2000673163;45.16;248.59;406.69
2009;08;17 ; 11:25;0;927.6;0;545.65;59.99;3;324.15;299.29;6.2;3.97;7;1544.39;166;2000673163;47.03;249.15;405.57
2009;08;17 ; 11:30;0;927.84;0;545.79;59.99;3;324.24;299.37;6.91;4.45;7;1724.61;166;2000673163;49.15;249.51;404.34
2009;08;17 ; 11:35;0;928.08;0;545.93;59.99;3;324.32;299.46;6.55;4.23;7;1632.28;166;2000673163;50;249.29;402.45
2009;08;17 ; 11:40;0;928.29;0;546.06;59.99;3;324.4;299.54;6.17;3.96;7;1534.51;166;2000673163;49.49;248.89;404.57
2009;08;17 ; 11:45;0;928.51;0;546.18;59.99;3;324.49;299.62;6.22;3.96;7;1547.47;166;2000673163;49.88;248.93;407.64
2009;08;17 ; 11:50;0;928.73;0;546.31;59.99;3;324.57;299.71;6;3.83;7;1494.82;166;2000673163;49.64;249.12;407.86
2009;08;17 ; 11:55;0;928.95;0;546.44;59.99;3;324.65;299.79;6.45;4.09;7;1608.31;166;2000673163;50.53;249.42;410.08
2009;08;17 ; 12:00;0;929.36;0;546.68;59.99;3;324.74;299.87;11.54;7.35;7;2890.71;166;2000673163;59.25;250.46;410.26
2009;08;17 ; 12:05;0;929.77;0;546.92;60;3;324.82;299.96;11.48;7.41;7;2873.14;166;2000673163;59.64;250.27;403.79
2009;08;17 ; 12:10;0;930.17;0;547.16;60;3;324.9;300.04;11.33;7.37;7;2829.51;166;2000673163;58.73;249.67;400.07
2009;08;17 ; 12:15;0;930.56;0;547.39;59.99;3;324.99;300.12;10.93;7.16;7;2727.61;166;2000673163;57.83;249.63;396.62
2009;08;17 ; 12:20;0;930.97;0;547.63;59.99;3;325.07;300.21;11.62;7.62;7;2907.04;166;2000673163;58.77;250.18;397.29
2009;08;17 ; 12:25;0;931.39;0;547.88;59.99;3;325.15;300.29;12.01;7.89;7;2997.1;166;2000673163;60.11;249.63;396.03
2009;08;17 ; 12:30;0;931.81;0;548.12;59.99;3;325.24;300.37;11.85;7.78;7;2952.13;166;2000673163;60.36;249.12;395.55
2009;08;17 ; 12:35;0;932.06;0;548.27;59.99;3;325.32;300.46;7.05;4.63;7;1749.69;166;2000673163;52.14;248.04;394.17
2009;08;17 ; 12:40;0;932.35;0;548.44;59.99;3;325.4;300.54;8.37;5.39;7;2078.03;166;2000673163;53.88;248.14;402.01
2009;08;17 ; 12:45;0;932.68;0;548.64;59.99;3;325.49;300.62;9.35;5.91;7;2320.97;166;2000673163;53.3;248.27;409.27
2009;08;17 ; 12:50;0;933.15;0;548.91;60;3;325.57;300.71;13.38;8.7;7;3334.27;166;2000673163;61.41;249.18;399.83
2009;08;17 ; 12:55;0;933.6;0;549.18;60.01;3;325.65;300.79;12.76;8.39;7;3175.13;166;2000673163;62.35;248.9;394.92
2009;08;17 ; 13:00;0;934.01;0;549.42;60;3;325.74;300.87;11.52;7.62;7;2862.08;166;2000673163;60.84;248.5;391.19
2009;08;17 ; 13:05;0;934.41;0;549.65;60;3;325.82;300.96;11.43;7.46;7;2841.95;166;2000673163;59.2;248.73;396.88
2009;08;17 ; 13:10;0;934.85;0;549.91;59.99;3;325.9;301.04;12.57;8.34;7;3129.66;166;2000673163;61.66;249.02;391.17
2009;08;17 ; 13:15;0;935.31;0;550.18;59.99;3;325.99;301.12;12.95;8.53;7;3220.74;166;2000673163;63.02;248.71;393.77
2009;08;17 ; 13:20;0;935.76;0;550.45;59.99;3;326.07;301.21;12.75;8.43;7;3172.17;166;2000673163;62.62;248.77;392.16
2009;08;17 ; 13:25;0;936.22;0;550.72;59.99;3;326.15;301.29;12.95;8.61;7;3242.48;166;2000673163;62.96;250.36;392.32
2009;08;17 ; 13:30;0;936.68;0;550.99;59.99;3;326.24;301.37;13.02;8.65;7;3257.91;166;2000673163;63.16;250.28;392.6
2009;08;17 ; 13:35;0;937.13;0;551.25;59.99;3;326.32;301.46;12.63;8.44;7;3160.69;166;2000673163;62.69;250.35;390.25
2009;08;17 ; 13:40;0;937.59;0;551.52;59.98;3;326.4;301.54;12.94;8.63;7;3237.9;166;2000673163;62.89;250.28;391.14
2009;08;17 ; 13:45;0;938.05;0;551.8;59.98;3;326.49;301.62;13.17;8.78;7;3295.64;166;2000673163;63.81;250.19;391.43
2009;08;17 ; 13:50;0;938.52;0;552.07;59.98;3;326.57;301.71;13.21;8.8;7;3303.13;166;2000673163;63.88;249.99;391.26
2009;08;17 ; 13:55;0;938.99;0;552.35;59.99;3;326.65;301.79;13.24;8.81;7;3313.96;166;2000673163;63.96;250.37;392.18
